health1_signer3_rep3_sentences/sentences0005|όχι|ΟΧΙ
health1_signer3_rep3_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer3_rep3_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer3_rep3_sentences/sentences0008|υπάρχει γιατρός μεθαύριο|ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer3_rep3_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer3_rep3_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer3_rep3_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer3_rep3_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer3_rep3_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer3_rep4_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer3_rep4_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer3_rep4_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer3_rep4_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer3_rep4_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer3_rep4_sentences/sentences0005|όχι|ΟΧΙ
health1_signer3_rep4_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer3_rep4_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer3_rep4_sentences/sentences0008|υπάρχει γιατρός μεθαύριο|ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer3_rep4_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer3_rep4_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer3_rep4_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer3_rep4_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer3_rep4_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer3_rep5_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer3_rep5_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer3_rep5_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer3_rep5_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer3_rep5_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer3_rep5_sentences/sentences0005|όχι|ΟΧΙ
health1_signer3_rep5_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer3_rep5_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer3_rep5_sentences/sentences0008|υπάρχει γιατρός μεθαύριο|ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer3_rep5_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer3_rep5_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer3_rep5_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer3_rep5_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer3_rep5_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep1_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer4_rep1_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer4_rep1_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer4_rep1_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer4_rep1_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer4_rep1_sentences/sentences0005|όχι|ΟΧΙ
health1_signer4_rep1_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep1_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer4_rep1_sentences/sentences0008|υπάρχει γιατρός μεθαύριο |ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer4_rep1_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer4_rep1_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep1_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep1_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep1_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep2_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer4_rep2_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer4_rep2_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer4_rep2_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer4_rep2_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer4_rep2_sentences/sentences0005|όχι|ΟΧΙ
health1_signer4_rep2_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep2_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer4_rep2_sentences/sentences0008|υπάρχει γιατρός μεθαύριο |ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer4_rep2_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer4_rep2_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep2_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep2_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep2_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep3_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer4_rep3_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer4_rep3_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer4_rep3_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer4_rep3_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer4_rep3_sentences/sentences0005|όχι|ΟΧΙ
health1_signer4_rep3_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep3_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer4_rep3_sentences/sentences0008|υπάρχει γιατρός μεθαύριο |ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer4_rep3_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer4_rep3_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep3_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep3_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep3_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep4_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer4_rep4_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer4_rep4_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer4_rep4_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer4_rep4_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer4_rep4_sentences/sentences0005|όχι|ΟΧΙ
health1_signer4_rep4_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep4_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer4_rep4_sentences/sentences0008|υπάρχει γιατρός μεθαύριο |ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer4_rep4_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer4_rep4_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep4_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep4_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep4_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep5_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer4_rep5_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer4_rep5_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer4_rep5_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer4_rep5_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer4_rep5_sentences/sentences0005|όχι|ΟΧΙ
health1_signer4_rep5_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer4_rep5_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer4_rep5_sentences/sentences0008|υπάρχει γιατρός μεθαύριο |ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer4_rep5_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer4_rep5_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep5_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer4_rep5_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer4_rep5_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer5_rep1_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer5_rep1_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer5_rep1_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer5_rep1_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer5_rep1_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer5_rep1_sentences/sentences0005|όχι|ΟΧΙ
health1_signer5_rep1_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer5_rep1_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer5_rep1_sentences/sentences0008|υπάρχει γιατρός μεθαύριο|ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer5_rep1_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer5_rep1_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer5_rep1_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer5_rep1_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer5_rep1_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer5_rep2_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer5_rep2_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer5_rep2_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer5_rep2_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer5_rep2_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer5_rep2_sentences/sentences0005|όχι|ΟΧΙ
health1_signer5_rep2_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer5_rep2_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer5_rep2_sentences/sentences0008|υπάρχει γιατρός μεθαύριο|ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer5_rep2_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer5_rep2_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer5_rep2_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer5_rep2_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer5_rep2_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer5_rep3_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer5_rep3_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer5_rep3_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer5_rep3_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer5_rep3_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer5_rep3_sentences/sentences0005|όχι|ΟΧΙ
health1_signer5_rep3_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(2) ΠΑΘΟΛΟΓΟΣ
health1_signer5_rep3_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer5_rep3_sentences/sentences0008|υπάρχει γιατρός μεθαύριο|ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer5_rep3_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer5_rep3_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer5_rep3_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer5_rep3_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer5_rep3_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer5_rep4_sentences/sentences0000|γεια σας μπορώ να βοηθήσω|ΓΕΙΑ ΕΓΩ(1) ΜΠΟΡΩ ΒΟΗΘΩ ΠΩΣ
health1_signer5_rep4_sentences/sentences0001|χρειάζομαι γιατρό|ΕΓΩ(1) ΧΡΕΙΑΖΟΜΑΙ ΓΙΑΤΡΟΣ(2)
health1_signer5_rep4_sentences/sentences0002|τι έχετε|ΠΡΟΒΛΗΜΑ ΤΙ
health1_signer5_rep4_sentences/sentences0003|έχω ζαλάδες και στομαχόπονο|ΕΓΩ(1) ΖΑΛΙΖΟΜΑΙ ΣΥΝ ΣΤΟΜΑΧΙ ΠΟΝΑΩ
health1_signer5_rep4_sentences/sentences0004|πήρατε φάρμακα|ΕΣΥ ΦΑΡΜΑΚΟ ΧΑΠΙ ΠΑ
health1_signer5_rep4_sentences/sentences0005|όχι|ΟΧΙ
health1_signer5_rep4_sentences/sentences0006|πρώτα σας κλείνω ραντεβού με παθολόγο|ΠΡΩΤΟΝ ΕΣΥ ΡΑΝΤΕΒΟΥ ΚΡΑΤΗΣΗ ΓΙΑ ΓΙΑΤΡΟΣ(1) ΠΑΘΟΛΟΓΟΣ
health1_signer5_rep4_sentences/sentences0007|βεβαίως|ΝΑΙ
health1_signer5_rep4_sentences/sentences0008|υπάρχει γιατρός μεθαύριο|ΓΙΑΤΡΟΣ(2) ΜΕΘΑΥΡΙΟ ΕΧΩ
health1_signer5_rep4_sentences/sentences0009|πρέπει να έχετε το βιβλιάριο υγείας|ΠΡΕΠΕΙ ΕΣΥ ΒΙΒΛΙΟ ΥΓΕΙΑ ΕΧΩ
health1_signer5_rep4_sentences/sentences0010|θέλω να κάνω και εξετάσεις αίματος|ΕΓΩ(1) ΘΕΛΩ ΣΥΝ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer5_rep4_sentences/sentences0011|θα σας γράψει ο γιατρός εξετάσεις|ΓΙΑΤΡΟΣ(2) ΕΚΕΙ ΒΙΒΛΙΟ ΥΓΕΙΑ ΓΡΑΦΩ ΑΙΜΑ ΕΞΕΤΑΣΗ
health1_signer5_rep4_sentences/sentences0012|εντάξει καλό απόγευμα|ΕΝΤΑΞΕΙ ΚΑΛΟ ΑΠΟΓΕΥΜΑ
health1_signer5_rep4_sentences/sentences0013|επίσης|ΚΑΛΟ ΑΠΟΓΕΥΜΑ
